ORCID,Author,Institution,Title,PubDate,Abstract,DOI,IDlist,flag,found_words
0000-0001-6485-330X,Mario Goldenbaum,Bremen Universität der Angewandte Wissenschaften,Robust Analog Function Computation via Wireless Multiple-Access Channels,1970,"  Various wireless sensor network applications involve the computation of a pre-defined function of the measurements without the need for reconstructing each individual sensor reading. Widely-considered examples of such functions include the arithmetic mean and the maximum value. Standard approaches to the computation problem separate computation from communication: quantized sensor readings are transmitted interference-free to a fusion center that reconstructs each sensor reading and subsequently computes the sought function value. Such separation-based computation schemes are generally highly inefficient as a complete reconstruction of individual sensor readings is not necessary for the fusion center to compute a function of them. In particular, if the mathematical structure of the wireless channel is suitably matched (in some sense) to the function, then channel collisions induced by concurrent transmissions of different nodes can be beneficially exploited for computation purposes. Therefore, in this paper a practically relevant analog computation scheme is proposed that allows for an efficient estimate of linear and nonlinear functions over the wireless multiple-access channel. After analyzing the asymptotic properties of the estimation error, numerical simulations are presented to show the potential for huge performance gains when compared with time-division multiple-access based computation schemes. ",Kein DOI-Link verfügbar,1210.2967v1,Yes,potent(1)
0000-0003-1717-5029,Alexander Zeier,Hochschule Darmstadt,Zur Integration von Post-Quantum Verfahren in bestehende   Softwareprodukte,1970,"  Currently, PQC algorithms are being standardized to address the emerging threat to conventional asymmetric algorithms from quantum computing. These new algorithms must then be integrated into existing protocols, applications and infrastructures. Integration problems are to be expected, due to incompatibilities with existing standards and implementations on the one hand, but also due to a lack of knowledge among software developers about how to handle PQC algorithms. To illustrate incompatibilities, we integrate two different PQC algorithms into two different existing software products (the InboxPager email client for the Android OS and the TLS implementation of the Bouncy Castle crypto library). Here, we rely on the highly-abstract crypto library eUCRITE, which hides technical details about the correct usage of classical and PCQ algorithms and thus prevents some potential implementation errors. ",Kein DOI-Link verfügbar,2102.00157v1,Yes,potent(1)
0009-0006-8822-9089,Vladyslav Gapyak,Hochschule Darmstadt,An $\ell^1$-Plug-and-Play Approach for MPI Using a Zero Shot Denoiser   with Evaluation on the 3D Open MPI Dataset,1970,"  Objective: Magnetic particle imaging (MPI) is an emerging medical imaging modality which has gained increasing interest in recent years. Among the benefits of MPI are its high temporal resolution, and that the technique does not expose the specimen to any kind of ionizing radiation. It is based on the non-linear response of magnetic nanoparticles to an applied magnetic field. From the electric signal measured in receive coils, the particle concentration has to be reconstructed. Due to the ill-posedness of the reconstruction problem, various regularization methods have been proposed for reconstruction ranging from early stopping methods, via classical Tikhonov regularization and iterative methods to modern machine learning approaches. In this work, we contribute to the latter class: we propose a plug-and-play approach based on a generic zero-shot denoiser with an $\ell^1$-prior.   Approach: We validate the reconstruction parameters of the method on a hybrid dataset and compare it with the baseline Tikhonov, DIP and the previous PP-MPI, which is a plug-and-play method with denoiser trained on MPI-friendly data.   Main results: We offer a quantitative and qualitative evaluation of the zero-shot plug-and-play approach on the 3D Open MPI dataset. Moreover, we show the quality of the approach with different levels of preprocessing of the data.   Significance: The proposed method employs a zero-shot denoiser which has not been trained for the MPI task and therefore saves the cost for training. Moreover, it offers a method that can be potentially applied in future MPI contexts. ",Kein DOI-Link verfügbar,2401.00275v2,Yes,potent(1)
0000-0001-6470-2966,Lazaro Janier Gonzalez-Soler,"Darmstadt Universität der Angewandte Wissenschaften, Hochschule Darmstadt",TattTRN: Template Reconstruction Network for Tattoo Retrieval,1970,"  Tattoos have been used effectively as soft biometrics to assist law enforcement in the identification of offenders and victims, as they contain discriminative information, and are a useful indicator to locate members of a criminal gang or organisation. Due to various privacy issues in the acquisition of images containing tattoos, only a limited number of databases exists. This lack of databases has delayed the development of new methods to effectively retrieve a potential suspect's tattoo images from a candidate gallery. To mitigate this issue, in our work, we use an unsupervised generative approach to create a balanced database consisting of 28,550 semi-synthetic images with tattooed subjects from 571 tattoo categories. Further, we introduce a novel Tattoo Template Reconstruction Network (TattTRN), which learns to map the input tattoo sample to its respective tattoo template to enhance the distinguishing attributes of the final feature embedding. Experimental results with real data, i.e., WebTattoo and BIVTatt databases, demonstrate the soundness of the presented approach: an accuracy of up to 99% is achieved for checking at most the first 20 entries of the candidate list. ",Kein DOI-Link verfügbar,2405.07571v1,Yes,potent(1)
0009-0006-2268-4804,Margot Mieskes,Darmstadt Universität der Angewandte Wissenschaften,What Can Natural Language Processing Do for Peer Review?,1970,"  The number of scientific articles produced every year is growing rapidly. Providing quality control over them is crucial for scientists and, ultimately, for the public good. In modern science, this process is largely delegated to peer review -- a distributed procedure in which each submission is evaluated by several independent experts in the field. Peer review is widely used, yet it is hard, time-consuming, and prone to error. Since the artifacts involved in peer review -- manuscripts, reviews, discussions -- are largely text-based, Natural Language Processing has great potential to improve reviewing. As the emergence of large language models (LLMs) has enabled NLP assistance for many new tasks, the discussion on machine-assisted peer review is picking up the pace. Yet, where exactly is help needed, where can NLP help, and where should it stand aside? The goal of our paper is to provide a foundation for the future efforts in NLP for peer-reviewing assistance. We discuss peer review as a general process, exemplified by reviewing at AI conferences. We detail each step of the process from manuscript submission to camera-ready revision, and discuss the associated challenges and opportunities for NLP assistance, illustrated by existing work. We then turn to the big challenges in NLP for peer review as a whole, including data acquisition and licensing, operationalization and experimentation, and ethical issues. To help consolidate community efforts, we create a companion repository that aggregates key datasets pertaining to peer review. Finally, we issue a detailed call for action for the scientific community, NLP and AI researchers, policymakers, and funding bodies to help bring the research in NLP for peer review forward. We hope that our work will help set the agenda for research in machine-assisted scientific quality control in the age of AI, within the NLP community and beyond. ",Kein DOI-Link verfügbar,2405.06563v1,Yes,potent(1)
0000-0002-7471-3498,Jörg Stork,TH Köln – Universität der Angewandte Wissenschaften,Surrogate Models for Enhancing the Efficiency of Neuroevolution in   Reinforcement Learning,1970,"  In the last years, reinforcement learning received a lot of attention. One method to solve reinforcement learning tasks is Neuroevolution, where neural networks are optimized by evolutionary algorithms. A disadvantage of Neuroevolution is that it can require numerous function evaluations, while not fully utilizing the available information from each fitness evaluation. This is especially problematic when fitness evaluations become expensive. To reduce the cost of fitness evaluations, surrogate models can be employed to partially replace the fitness function. The difficulty of surrogate modeling for Neuroevolution is the complex search space and how to compare different networks. To that end, recent studies showed that a kernel based approach, particular with phenotypic distance measures, works well. These kernels compare different networks via their behavior (phenotype) rather than their topology or encoding (genotype). In this work, we discuss the use of surrogate model-based Neuroevolution (SMB-NE) using a phenotypic distance for reinforcement learning. In detail, we investigate a) the potential of SMB-NE with respect to evaluation efficiency and b) how to select adequate input sets for the phenotypic distance measure in a reinforcement learning problem. The results indicate that we are able to considerably increase the evaluation efficiency using dynamic input sets. ",https://doi.org/10.1145/3321707.3321829,1907.09300v1,Yes,potent(1)
0000-0002-7471-3498,Jörg Stork,TH Köln – Universität der Angewandte Wissenschaften,Underwater Acoustic Networks for Security Risk Assessment in Public   Drinking Water Reservoirs,1970,"  We have built a novel system for the surveillance of drinking water reservoirs using underwater sensor networks. We implement an innovative AI-based approach to detect, classify and localize underwater events. In this paper, we describe the technology and cognitive AI architecture of the system based on one of the sensor networks, the hydrophone network. We discuss the challenges of installing and using the hydrophone network in a water reservoir where traffic, visitors, and variable water conditions create a complex, varying environment. Our AI solution uses an autoencoder for unsupervised learning of latent encodings for classification and anomaly detection, and time delay estimates for sound localization. Finally, we present the results of experiments carried out in a laboratory pool and the water reservoir and discuss the system's potential. ",Kein DOI-Link verfügbar,2107.13977v1,Yes,"innovative(1), potent(1)"
0000-0002-8969-4795,Boris Naujoks,TH Köln – Universität der Angewandte Wissenschaften,Automating Speedrun Routing: Overview and Vision,1970,"  Speedrunning in general means to play a video game fast, i.e. using all means at one's disposal to achieve a given goal in the least amount of time possible. To do so, a speedrun must be planned in advance, or routed, as referred to by the community. This paper focuses on discovering challenges and defining models needed when trying to approach the problem of routing algorithmically. To do so, this paper is split in two parts. The first part provides an overview of relevant speedrunning literature, extracting vital information and formulating criticism. Important categorizations are pointed out and a nomenclature is built to support professional discussion. The second part of this paper then refers to the actual speedrun routing optimization problem. Different concepts of graph representations are presented and their potential is discussed. Visions both for problem modeling as well as solving are presented and assessed regarding suitability and expected challenges. Finally, a first assessment of the applicability of existing optimization methods to the defined problem is made, including metaheuristics/EA and Deep Learning methods. ",https://doi.org/10.1007/978-3-031-02462-7_30,2106.01182v3,Yes,potent(1)
0000-0002-8969-4795,Boris Naujoks,TH Köln – Universität der Angewandte Wissenschaften,Towards Realistic Optimization Benchmarks: A Questionnaire on the   Properties of Real-World Problems,1970,"  Benchmarks are a useful tool for empirical performance comparisons. However, one of the main shortcomings of existing benchmarks is that it remains largely unclear how they relate to real-world problems. What does an algorithm's performance on a benchmark say about its potential on a specific real-world problem? This work aims to identify properties of real-world problems through a questionnaire on real-world single-, multi-, and many-objective optimization problems. Based on initial responses, a few challenges that have to be considered in the design of realistic benchmarks can already be identified. A key point for future work is to gather more responses to the questionnaire to allow an analysis of common combinations of properties. In turn, such common combinations can then be included in improved benchmark suites. To gather more data, the reader is invited to participate in the questionnaire at: https://tinyurl.com/opt-survey ",https://doi.org/10.1145/3377929.3389974,2004.06395v1,Yes,potent(1)
0000-0002-8348-8958,Alexandra Kapp,"Hochschule für Technik und Wirtschaft Berlin, Universität der Angewandte Wissenschaften","Collection, usage and privacy of mobility data in the enterprise and   public administrations",1970,"  Human mobility data is a crucial resource for urban mobility management, but it does not come without personal reference. The implementation of security measures such as anonymization is thus needed to protect individuals' privacy. Often, a trade-off arises as such techniques potentially decrease the utility of the data and limit its use. While much research on anonymization techniques exists, there is little information on the actual implementations by practitioners, especially outside the big tech context. Within our study, we conducted expert interviews to gain insights into practices in the field. We categorize purposes, data sources, analysis, and modeling tasks to provide a profound understanding of the context such data is used in. We survey privacy-enhancing methods in use, which generally do not comply with state-of-the-art standards of differential privacy. We provide groundwork for further research on practice-oriented research by identifying privacy needs of practitioners and extracting relevant mobility characteristics for future standardized evaluations of privacy-enhancing methods. ",https://doi.org/10.56553/popets-2022-0117,2407.03732v1,Yes,potent(1)
0000-0002-8348-8958,Alexandra Kapp,"Hochschule für Technik und Wirtschaft Berlin, Universität der Angewandte Wissenschaften",Reconsidering utility: unveiling the limitations of synthetic mobility   data generation algorithms in real-life scenarios,1970,"  In recent years, there has been a surge in the development of models for the generation of synthetic mobility data. These models aim to facilitate the sharing of data while safeguarding privacy, all while ensuring high utility and flexibility regarding potential applications. However, current utility evaluation methods fail to fully account for real-life requirements. We evaluate the utility of five state-of-the-art synthesis approaches, each with and without the incorporation of differential privacy (DP) guarantees, in terms of real-world applicability. Specifically, we focus on so-called trip data that encode fine granular urban movements such as GPS-tracked taxi rides. Such data prove particularly valuable for downstream tasks at the road network level. Thus, our initial step involves appropriately map matching the synthetic data and subsequently comparing the resulting trips with those generated by the routing algorithm implemented in OpenStreetMap, which serves as an efficient and privacy-friendly baseline. Out of the five evaluated models, one fails to produce data within reasonable computation time and another generates too many jumps to meet the requirements for map matching. The remaining three models succeed to a certain degree in maintaining spatial distribution, one even with DP guarantees. However, all models struggle to produce meaningful sequences of geo-locations with reasonable trip lengths and to model traffic flow at intersections accurately. It is important to note that trip data encompasses various relevant characteristics beyond spatial distribution, such as temporal information, all of which are discarded by these models. Consequently, our results imply that current synthesis models fall short in their promise of high utility and flexibility. ",https://doi.org/10.1145/3589132.36256,2407.03237v1,Yes,potent(1)
0000-0002-8348-8958,Alexandra Kapp,"Hochschule für Technik und Wirtschaft Berlin, Universität der Angewandte Wissenschaften",Towards Standardized Mobility Reports with User-Level Privacy,1970,"  The importance of human mobility analyses is growing in both research and practice, especially as applications for urban planning and mobility rely on them. Aggregate statistics and visualizations play an essential role as building blocks of data explorations and summary reports, the latter being increasingly released to third parties such as municipal administrations or in the context of citizen participation. However, such explorations already pose a threat to privacy as they reveal potentially sensitive location information, and thus should not be shared without further privacy measures.   There is a substantial gap between state-of-the-art research on privacy methods and their utilization in practice. We thus conceptualize a standardized mobility report with differential privacy guarantees and implement it as open-source software to enable a privacy-preserving exploration of key aspects of mobility data in an easily accessible way. Moreover, we evaluate the benefits of limiting user contributions using three data sets relevant to research and practice. Our results show that even a strong limit on user contribution alters the original geospatial distribution only within a comparatively small range, while significantly reducing the error introduced by adding noise to achieve privacy guarantees. ",https://doi.org/10.1080/17489725.2022.2148008,2209.08921v1,Yes,potent(1)
0000-0002-2059-8084,Eric Guiffo Kaigom,Frankfurt Universität der Angewandte Wissenschaften,Potentials of the Metaverse for Robotized Applications in Industry 4.0   and Industry 5.0,1970,"  As a digital environment of interconnected virtual ecosystems driven by measured and synthesized data, the Metaverse has so far been mostly considered from its gaming perspective that closely aligns with online edutainment. Although it is still in its infancy and more research as well as standardization efforts remain to be done, the Metaverse could provide considerable advantages for smart robotized applications in the industry.Workflow efficiency, collective decision enrichment even for executives, as well as a natural, resilient, and sustainable robotized assistance for the workforce are potential advantages. Hence, the Metaverse could consolidate the connection between Industry 4.0 and Industry 5.0. This paper identifies and puts forward potential advantages of the Metaverse for robotized applications and highlights how these advantages support goals pursued by the Industry 4.0 and Industry 5.0 visions.   Keywords: Robotics, Metaverse, Digital Twin, VR/AR, AI/ML, Foundation Model; ",https://doi.org/10.1016/j.procs.2024.02.005,2404.00783v2,Yes,potent(2)
0000-0002-2059-8084,Eric Guiffo Kaigom,Frankfurt Universität der Angewandte Wissenschaften,"Metarobotics for Industry and Society: Vision, Technologies, and   Opportunities",1970,"  Metarobotics aims to combine next generation wireless communication, multi-sense immersion, and collective intelligence to provide a pervasive, itinerant, and non-invasive access and interaction with distant robotized applications. Industry and society are expected to benefit from these functionalities. For instance, robot programmers will no longer travel worldwide to plan and test robot motions, even collaboratively. Instead, they will have a personalized access to robots and their environments from anywhere, thus spending more time with family and friends. Students enrolled in robotics courses will be taught under authentic industrial conditions in real-time. This paper describes objectives of Metarobotics in society, industry, and in-between. It identifies and surveys technologies likely to enable their completion and provides an architecture to put forward the interplay of key components of Metarobotics. Potentials for self-determination, self-efficacy, and work-life-flexibility in robotics-related applications in Society 5.0, Industry 4.0, and Industry 5.0 are outlined. ",https://doi.org/10.1109/TII.2023.3337380,2404.00797v2,Yes,potent(1)
0009-0004-1939-0026,Rohan Tiwari,Frankfurt Universität der Angewandte Wissenschaften,"Mission-level Robustness with Rapidly-deployed, Autonomous Aerial   Vehicles by Carnegie Mellon Team Tartan at MBZIRC 2020",1970,"  For robotic systems to succeed in high risk, real-world situations, they have to be quickly deployable and robust to environmental changes, under-performing hardware, and mission subtask failures. These robots are often designed to consider a single sequence of mission events, with complex algorithms lowering individual subtask failure rates under some critical constraints. Our approach utilizes common techniques in vision and control, and encodes robustness into mission structure through outcome monitoring and recovery strategies. In addition, our system infrastructure enables rapid deployment and requires no central communication. This report also includes lessons in rapid field robotic development and testing. We developed and evaluated our systems through real-robot experiments at an outdoor test site in Pittsburgh, Pennsylvania, USA, as well as in the 2020 Mohamed Bin Zayed International Robotics Challenge. All competition trials were completed in fully autonomous mode without RTK-GPS. Our system placed fourth in Challenge 2 and seventh in the Grand Challenge, with notable achievements such as popping five balloons (Challenge 1), successfully picking and placing a block (Challenge 2), and dispensing the most water onto an outdoor, real fire with an autonomous UAV (Challenge 3). ",https://doi.org/10.55417/fr.2022007,2107.01507v2,Yes,notable(1)
0009-0008-8481-711X,Daniel Huber,Hochschule Aalen,Guaranteed Parameter Estimation for Discrete Energy Minimization,1970,"  Structural learning, a method to estimate the parameters for discrete energy minimization, has been proven to be effective in solving computer vision problems, especially in 3D scene parsing. As the complexity of the models increases, structural learning algorithms turn to approximate inference to retain tractability. Unfortunately, such methods often fail because the approximation can be arbitrarily poor. In this work, we propose a method to overcome this limitation through exploiting the properties of the joint problem of training time inference and learning. With the help of the learning framework, we transform the inapproximable inference problem into a polynomial time solvable one, thereby enabling tractable exact inference while still allowing an arbitrary graph structure and full potential interactions. Our learning algorithm is guaranteed to return a solution with a bounded error to the global optimal within the feasible parameter space. We demonstrate the effectiveness of this method on two point cloud scene parsing datasets. Our approach runs much faster and solves a problem that is intractable for previous, well-known approaches. ",Kein DOI-Link verfügbar,1701.03151v1,Yes,potent(1)
0009-0008-8481-711X,Daniel Huber,Hochschule Aalen,Slow Cooling and Fast Reinflation for Hot Jupiters,1970,"  The unexpectedly large radii of hot Jupiters are a longstanding mystery whose solution will provide important insights into their interior physics. Many potential solutions have been suggested, which make diverse predictions about the details of inflation. In particular, although any valid model must allow for maintaining large planetary radii, only some allow for radii to increase with time. This reinflation process would potentially occur when the incident flux on the planet is increased. In this work, we examine the observed population of hot Jupiters to see if they grow as their parent stars brighten along the main sequence. We consider the relation between radius and other observables, including mass, incident flux, age, and fractional age (age over main sequence lifetime), and show that main sequence brightening is often sufficient to produce detectable reinflation. We further argue that these provide strong evidence for the relatively rapid reinflation of giant planets, and discuss the implications for proposed heating mechanisms. In our population analysis we also find evidence for a ""delayed-cooling effect"", wherein planets cool and contract far more slowly than expected. While not capable of explaining the observed radii alone, it may represent an important component of the effect. Finally, we identify a weak negative relationship between stellar metallicity and planet radius which is presumably the result of enhanced planetary bulk metallicity around metal-rich stars and has important implications for planet formation theory. ",https://doi.org/10.3847/2041-8213/abe86d,2101.05285v2,Yes,potent(2)
0009-0008-8481-711X,Daniel Huber,Hochschule Aalen,The Gaia-Kepler-TESS-Host Stellar Properties Catalog: Uniform Physical   Parameters for 7993 Host Stars and 9324 Planets,1970,"  We present the first homogeneous catalog of $Kepler$, $K2$, and $TESS$ host stars and the corresponding catalog of exoplanet properties, which contain 7993 stars and 9324 planets, respectively. We used isochrone fitting and $Gaia$ DR3 photometry, parallaxes, and spectrophotometric metallicities to compute precise, homogeneous $T_{\mathrm{eff}}$, $\log g$, masses, radii, mean stellar densities, luminosities, ages, distances, and V-band extinctions for 3248, 565, and 4180 $Kepler$, $K2$, and $TESS$ stars, respectively. We compared our stellar properties to studies using fundamental and precise constraints, such as interferometry and asteroseismology, and find residual scatters of 2.8%, 5.6%, 5.0%, and 31%, with offsets of 0.2%, 1.0%, 1.2%, and 0.7% between our $T_{\mathrm{eff}}$, radii, masses, and ages and those in the literature, respectively. In addition, we compute planet radii, semimajor axes, and incident fluxes for 4281, 676, and 4367 $Kepler$, $K2$, and $TESS$ planets, respectively, and find that the exoplanet radius gap is less prominent in the $K2$, $TESS$, and combined samples than it is in the $Kepler$ sample alone. We suspect this difference is largely due to heterogeneous planet-to-star radius ratios, shorter time baselines of $K2$ and $TESS$, and smaller sample sizes. Finally, we identify a clear radius inflation trend in our large sample of hot Jupiters and find 150 hot sub-Neptunian desert planets, in addition to a population of over 400 young host stars as potential opportunities for testing theories of planet formation and evolution. ",Kein DOI-Link verfügbar,2301.11338v1,Yes,potent(1)
0009-0008-8481-711X,Daniel Huber,Hochschule Aalen,Data-driven derivation of stellar properties from photometric time   series data using convolutional neural networks,1970,"  Stellar variability is driven by a multitude of internal physical processes that depend on fundamental stellar properties. These properties are our bridge to reconciling stellar observations with stellar physics, and for understanding the distribution of stellar populations within the context of galaxy formation. Numerous ongoing and upcoming missions are charting brightness fluctuations of stars over time, which encode information about physical processes such as rotation period, evolutionary state (such as effective temperature and surface gravity), and mass (via asteroseismic parameters). Here, we explore how well we can predict these stellar properties, across different evolutionary states, using only photometric time series data. To do this, we implement a convolutional neural network, and with data-driven modeling we predict stellar properties from light curves of various baselines and cadences. Based on a single quarter of \textit{Kepler} data, we recover stellar properties, including surface gravity for red giant stars (with an uncertainty of $\lesssim$ 0.06 dex), and rotation period for main sequence stars (with an uncertainty of $\lesssim$ 5.2 days, and unbiased from $\approx$5 to 40 days). Shortening the \textit{Kepler} data to a 27-day TESS-like baseline, we recover stellar properties with a small decrease in precision, $\sim$0.07 dex for log $g$ and $\sim$5.5 days for $P_{\rm rot}$, unbiased from $\approx$5 to 35 days. Our flexible data-driven approach leverages the full information content of the data, requires minimal feature engineering, and can be generalized to other surveys and datasets. This has the potential to provide stellar property estimates for many millions of stars in current and future surveys. ",Kein DOI-Link verfügbar,2005.09682v1,Yes,potent(1)
0009-0008-8481-711X,Daniel Huber,Hochschule Aalen,Evidence that Core-Powered Mass-Loss Dominates Over Photoevaporation in   Shaping the Kepler Radius Valley,1970,"  The dearth of planets with sizes around 1.8 $\mathrm{R_\oplus}$ is a key demographic feature discovered by the $Kepler$ mission. Two theories have emerged as potential explanations for this valley: photoevaporation and core-powered mass-loss. However, Rogers et al. (2021) shows that differentiating between the two theories is possible using the three-dimensional parameter space of planet radius, incident flux, and stellar mass. We use homogeneously-derived stellar and planetary parameters to measure the $Kepler$ exoplanet radius gap in this three-dimensional space. We compute the slope of the gap as a function of incident flux at constant stellar mass ($\alpha$ $\equiv$ $\left(\partial \log R_{\mathrm{gap}} / \partial \log S \right)_{M_\star}$) and the slope of the gap as a function of stellar mass at constant incident flux ($\beta$ $\equiv$ $\left(\partial \log R_{\mathrm{gap}} / \partial \log M_\star \right)_{S}$) and find $\alpha$ = 0.069$^{+0.019}_{-0.023}$ and $\beta$ = $-$0.046$^{+0.125}_{-0.117}$. Given that Rogers et al. (2021) shows that core-powered mass-loss predicts $\alpha$ $\approx$ 0.08 and $\beta$ $\approx$ 0.00 while photoevaporation predicts $\alpha$ $\approx$ 0.12 and $\beta$ $\approx$ --0.17, our measurements are more consistent with core-powered mass-loss than photoevaporation. However, we caution that different gap-determination methods can produce systematic offsets in both $\alpha$ and $\beta$; therefore, we motivate a comprehensive re-analysis of $Kepler$ light curves with modern, updated priors on eccentricity and mean stellar density to improve both the accuracy and precision of planet radii and subsequent measurements of the gap. ",Kein DOI-Link verfügbar,2302.00009v1,Yes,potent(1)
0009-0008-8481-711X,Daniel Huber,Hochschule Aalen,Highly indistinguishable and strongly entangled photons from symmetric   GaAs quantum dots,1970,"  The development of scalable sources of non-classical light is fundamental to unlock the technological potential of quantum photonics\cite{Kimble:Nat2008}. Among the systems under investigation, semiconductor quantum dots are currently emerging as near-optimal sources of indistinguishable single photons. However, their performances as sources of entangled-photon pairs are in comparison still modest. Experiments on conventional Stranski-Krastanow InGaAs quantum dots have reported non-optimal levels of entanglement and indistinguishability of the emitted photons. For applications such as entanglement teleportation and quantum repeaters, both criteria have to be met simultaneously. In this work, we show that this is possible focusing on a system that has received limited attention so far: GaAs quantum dots grown via droplet etching. Using a two-photon resonant excitation scheme, we demonstrate that these quantum dots can emit triggered polarization-entangled photons with high purity (g^(2)(0)=0.002 +/-0.002), high indistinguishability (0.93 +/-0.07) and high entanglement fidelity (0.94 +/-0.01). Such unprecedented degree of entanglement, which in contrast to InGaAs can theoretically reach near-unity values, allows Bell's inequality (2.64 +/-0.01) to be violated without the aid of temporal or spectral filtering. Our results show that if quantum-dot entanglement resources are to be used for future quantum technologies, GaAs might be the system of choice. ",https://doi.org/10.1038/ncomms15506,1610.06889v1,Yes,potent(1)
0009-0008-8481-711X,Daniel Huber,Hochschule Aalen,Revised Radii of Kepler Stars and Planets Using Gaia Data Release 2,1970,"  One bottleneck for the exploitation of data from the $Kepler$ mission for stellar astrophysics and exoplanet research has been the lack of precise radii and evolutionary states for most of the observed stars. We report revised radii of 177,911 $Kepler$ stars derived by combining parallaxes from $Gaia$ Data Release 2 with the DR25 $Kepler$ Stellar Properties Catalog. The median radius precision is $\approx$ 8%, a typical improvement by a factor of 4-5 over previous estimates for typical $Kepler$ stars. We find that $\approx$ 67% ($\approx$ 120,000) of all $Kepler$ targets are main-sequence stars, $\approx$ 21% ($\approx$ 37,000) are subgiants, and $\approx$ 12% ($\approx$ 21,000) are red giants, demonstrating that subgiant contamination is less severe than some previous estimates and that Kepler targets are mostly main-sequence stars. Using the revised stellar radii, we recalculate the radii for 2123 confirmed and 1922 candidate exoplanets. We confirm the presence of a gap in the radius distribution of small, close-in planets, but find that the gap is mostly limited to incident fluxes $>$ 200$F_\oplus$ and its location may be at a slightly larger radius (closer to $\approx$ 2$R_\oplus$) when compared to previous results. Further, we find several confirmed exoplanets occupying a previously-described ""hot super-Earth desert"" at high irradiance, show the relation between gas-giant planet radius and incident flux, and establish a bona-fide sample of eight confirmed planets and 30 planet candidates with $R_{\mathrm{p}}$ $<$ 2$R_\oplus$ in circumstellar ""habitable zones"" (incident fluxes between 0.25--1.50 $F_\oplus$). The results presented here demonstrate the potential for transformative characterization of stellar and exoplanet populations using $Gaia$ data. ",https://doi.org/10.3847/1538-4357/aada83,1805.00231v4,Yes,potent(1)
0009-0008-8481-711X,Daniel Huber,Hochschule Aalen,Phonon-assisted two-photon interference from remote quantum emitters,1970,"  Photonic quantum technologies are on the verge of finding applications in everyday life with quantum cryptography and the quantum internet on the horizon. Extensive research has been carried out to determine suitable quantum emitters and single epitaxial quantum dots are emerging as near-optimal sources of bright, on-demand, highly indistinguishable single photons and entangled photon pairs. In order to build up quantum networks, it is now essential to interface remote quantum emitters. However, this is still an outstanding challenge, as the quantum states of dissimilar 'artificial atoms' have to be prepared on-demand with high fidelity, and the generated photons have to be made indistinguishable in all possible degrees of freedom. Here, we overcome this major obstacle and show an unprecedented two-photon interference (visibility of 51+/-5%) from remote strain-tunable GaAs quantum dots, emitting on-demand photon-pairs. We achieve this result by exploiting for the first time the full potential of the novel phonon-assisted two-photon excitation scheme, which allows for the generation of highly indistinguishable (visibility of 71+/-9%) entangled photon-pairs (fidelity of 90+/-2%), it enables push-to button biexciton state preparation (fidelity of 80+/-2%) and it outperforms conventional resonant two-photon excitation schemes in terms of robustness against environmental decoherence. Our results mark an important milestone for the practical realization of quantum repeaters and complex multi-photon entanglement experiments involving dissimilar artificial atoms. ",https://doi.org/10.1021/acs.nanolett.7b00777,1701.07812v3,Yes,potent(1)
0009-0008-8481-711X,Daniel Huber,Hochschule Aalen,Validation of the Exoplanet Kepler-21b using PAVO/CHARA Long-Baseline   Interferometry,1970,"  We present long-baseline interferometry of the Kepler exoplanet host star HD179070 (Kepler-21) using the PAVO beam combiner at the CHARA Array. The visibility data are consistent with a single star and exclude stellar companions at separations ~1-1000 mas (~ 0.1-113 AU) and contrasts < 3.5 magnitudes. This result supports the validation of the 1.6 R_{earth} exoplanet Kepler-21b by Howell et al. (2012) and complements the constraints set by adaptive optics imaging, speckle interferometry, and radial velocity observations to rule out false-positives due to stellar companions. We conclude that long-baseline interferometry has strong potential to validate transiting extrasolar planets, particularly for future projects aimed at brighter stars and for host stars where radial velocity follow-up is not available. ",https://doi.org/10.1111/j.1745-3933.2012.01242.x,1202.5307v2,Yes,potent(1)
0000-0003-1623-5309,Marina Tropmann-Frick,Hamburg Universität der Angewandte Wissenschaften,Responsible Artificial Intelligence: A Structured Literature Review,1970,"  Our research endeavors to advance the concept of responsible artificial intelligence (AI), a topic of increasing importance within EU policy discussions. The EU has recently issued several publications emphasizing the necessity of trust in AI, underscoring the dual nature of AI as both a beneficial tool and a potential weapon. This dichotomy highlights the urgent need for international regulation. Concurrently, there is a need for frameworks that guide companies in AI development, ensuring compliance with such regulations. Our research aims to assist lawmakers and machine learning practitioners in navigating the evolving landscape of AI regulation, identifying focal areas for future attention. This paper introduces a comprehensive and, to our knowledge, the first unified definition of responsible AI. Through a structured literature review, we elucidate the current understanding of responsible AI. Drawing from this analysis, we propose an approach for developing a future framework centered around this concept. Our findings advocate for a human-centric approach to Responsible AI. This approach encompasses the implementation of AI methods with a strong emphasis on ethics, model explainability, and the pillars of privacy, security, and trust. ",Kein DOI-Link verfügbar,2403.06910v1,Yes,potent(1)
