PubDate,IDlist,TotalWords,Faculty,Year,Keyword,Count
2020-06-07 14:15:51+00:00,2006.04157v2,10332,Technische Fakultät,2020,excellently,0.0
2024-01-25 20:57:21+00:00,2401.14507v1,5246,Technische Fakultät,2024,excellently,0.0
2024-01-29 11:09:06+00:00,2401.16057v1,3368,Technische Fakultät,2024,excellently,0.0
2018-04-16 12:35:29+00:00,1804.05638v1,4047,Technische Fakultät,2018,excellently,0.0
2012-08-10 18:47:30+00:00,1208.2248v2,4218,Technische Fakultät,2012,excellently,0.0
2021-04-29 12:41:45+00:00,2104.14303v2,14109,Technische Fakultät,2021,excellently,0.0
2021-10-01 12:41:30+00:00,2110.00356v2,7552,Technische Fakultät,2021,excellently,0.0
2013-05-24 16:55:42+00:00,1305.5793v2,5191,Technische Fakultät,2013,excellently,0.0
2014-11-25 10:27:26+00:00,1411.6793v3,6175,Technische Fakultät,2014,excellently,0.0
2018-04-27 06:30:17+00:00,1804.10357v1,7603,Technische Fakultät,2018,excellently,0.0
2023-06-13 08:00:59+00:00,2306.07604v1,13317,Technische Fakultät,2023,excellently,0.0
2024-02-07 13:45:43+00:00,2402.04848v2,9728,Technische Fakultät,2024,excellently,0.0
2023-06-26 15:55:41+00:00,2306.14797v1,14258,Technische Fakultät,2023,excellently,0.0
2022-05-31 14:37:06+00:00,2205.15832v1,88936,Technische Fakultät,2022,excellently,0.0
2023-12-05 17:19:43+00:00,2312.02903v1,8501,Technische Fakultät,2023,excellently,0.0
2023-12-05 17:19:43+00:00,2312.02903v1,8501,Technische Fakultät,2023,excellently,0.0
2019-02-11 17:50:28+00:00,1902.04018v1,5963,Technische Fakultät,2019,excellently,0.0
2023-02-03 15:07:22+00:00,2302.01797v1,8687,Technische Fakultät,2023,excellently,0.0
2019-01-05 15:10:09+00:00,1901.01428v2,7907,Technische Fakultät,2019,excellently,0.0
2019-01-05 15:10:09+00:00,1901.01428v2,7907,Technische Fakultät,2019,excellently,0.0
2020-03-02 18:18:55+00:00,2003.01085v1,10802,Technische Fakultät,2020,excellently,0.0
2020-03-02 18:18:55+00:00,2003.01085v1,10802,Technische Fakultät,2020,excellently,0.0
2023-11-17 12:37:31+00:00,2311.10488v1,8540,Technische Fakultät,2023,excellently,0.0
2014-08-22 12:09:01+00:00,1408.5273v1,3895,Technische Fakultät,2014,excellently,0.0
2014-08-22 12:09:01+00:00,1408.5273v1,3895,Technische Fakultät,2014,excellently,0.0
2023-05-25 14:00:48+00:00,2305.16374v1,9148,Technische Fakultät,2023,excellently,0.0
2022-10-18 07:36:26+00:00,2210.09650v1,11488,Technische Fakultät,2022,excellently,0.0
2022-10-18 07:36:26+00:00,2210.09650v1,11488,Technische Fakultät,2022,excellently,0.0
2020-02-06 10:07:19+00:00,2002.02183v1,4168,Technische Fakultät,2020,excellently,0.0
2023-03-24 14:13:51+00:00,2303.14014v2,10700,Technische Fakultät,2023,excellently,0.0
2023-03-24 14:13:51+00:00,2303.14014v2,10700,Technische Fakultät,2023,excellently,0.0
2023-03-24 09:43:36+00:00,2303.13878v1,9716,Technische Fakultät,2023,excellently,0.0
2023-07-12 14:36:29+00:00,2307.06197v1,6674,Technische Fakultät,2023,excellently,0.0
2023-07-12 14:36:29+00:00,2307.06197v1,6674,Technische Fakultät,2023,excellently,0.0
2023-10-30 10:43:25+00:00,2310.19430v1,45497,Technische Fakultät,2023,excellently,0.0
2018-10-18 09:36:55+00:00,1810.07968v2,7964,Technische Fakultät,2018,excellently,0.0
2018-10-18 09:36:55+00:00,1810.07968v2,7964,Technische Fakultät,2018,excellently,0.0
2023-08-21 21:52:22+00:00,2309.15120v1,4832,Technische Fakultät,2023,excellently,0.0
2021-04-27 21:51:19+00:00,2104.13491v1,11093,Technische Fakultät,2021,excellently,0.0
2022-07-06 07:56:56+00:00,2207.02493v1,7304,Technische Fakultät,2022,excellently,0.0
2007-05-21 16:01:52+00:00,0705.3005v2,42723,Philosophische Fakultät,2007,excellently,0.0
2008-01-21 16:19:04+00:00,0801.3218v1,5171,Philosophische Fakultät,2008,excellently,0.0
2008-10-02 12:52:01+00:00,0810.0407v1,3087,Philosophische Fakultät,2008,excellently,0.0
2008-11-21 14:40:26+00:00,0811.3551v1,3544,Philosophische Fakultät,2008,excellently,0.0
2008-11-21 14:25:30+00:00,0811.3546v1,15474,Philosophische Fakultät,2008,excellently,0.0
2007-11-28 16:06:32+00:00,0711.4525v2,32193,Philosophische Fakultät,2007,excellently,0.0
2012-11-27 14:42:50+00:00,1211.6318v1,2102,Philosophische Fakultät,2012,excellently,0.0
2017-12-08 10:40:52+00:00,1712.03015v1,3307,Philosophische Fakultät,2017,excellently,0.0
2014-02-10 16:31:44+00:00,1402.2202v1,3137,Philosophische Fakultät,2014,excellently,0.0
2011-12-07 17:07:41+00:00,1112.1629v3,11784,Philosophische Fakultät,2011,excellently,0.0
2015-01-06 15:24:52+00:00,1501.01198v2,9895,Philosophische Fakultät,2015,excellently,0.0
2011-01-21 14:44:51+00:00,1101.4149v1,13359,Philosophische Fakultät,2011,excellently,0.0
2014-12-19 11:58:44+00:00,1412.6307v4,7769,Philosophische Fakultät,2014,excellently,0.0
2014-02-10 15:23:06+00:00,1402.2183v2,3010,Philosophische Fakultät,2014,excellently,0.0
2014-02-12 13:49:28+00:00,1402.2818v2,7273,Philosophische Fakultät,2014,excellently,0.0
2015-12-22 15:44:02+00:00,1512.07129v2,12719,Philosophische Fakultät,2015,excellently,0.0
2019-10-30 14:24:27+00:00,1910.13876v2,12955,Philosophische Fakultät,2019,excellently,0.0
2013-01-23 09:48:12+00:00,1301.5448v1,4298,Philosophische Fakultät,2013,excellently,0.0
2020-04-05 11:53:59+00:00,2004.02169v1,9544,Philosophische Fakultät,2020,excellently,0.0
2017-01-29 15:44:16+00:00,1701.08391v1,5364,Philosophische Fakultät,2017,excellently,0.0
2016-09-18 06:44:38+00:00,1609.05430v2,7324,Philosophische Fakultät,2016,excellently,0.0
2023-09-19 13:07:15+00:00,2309.10594v1,13200,Philosophische Fakultät,2023,excellently,0.0
2023-05-22 03:39:18+00:00,2305.12682v1,6171,Philosophische Fakultät,2023,excellently,0.0
2016-04-25 04:36:00+00:00,1604.07126v1,4987,Philosophische Fakultät,2016,excellently,0.0
2022-10-11 02:12:11+00:00,2210.05093v1,4125,Agrar- und Ernährungswissenschaftliche Fakultät,2022,compellingly,0.0
2023-03-27 15:03:00+00:00,2303.15275v1,5462,Agrar- und Ernährungswissenschaftliche Fakultät,2023,compellingly,0.0
2021-12-17 13:02:30+00:00,2112.09493v1,11368,Agrar- und Ernährungswissenschaftliche Fakultät,2021,compellingly,0.0
2011-02-16 11:16:51+00:00,1102.3306v1,8101,Agrar- und Ernährungswissenschaftliche Fakultät,2011,compellingly,0.0
2020-05-21 07:36:03+00:00,2005.10499v1,9450,Agrar- und Ernährungswissenschaftliche Fakultät,2020,compellingly,0.0
2020-05-21 07:36:03+00:00,2005.10499v1,9450,Technische Fakultät,2020,compellingly,0.0
2021-10-12 14:11:37+00:00,2110.06020v2,13554,Agrar- und Ernährungswissenschaftliche Fakultät,2021,compellingly,0.0
2021-07-26 14:53:14+00:00,2107.12248v1,6481,Agrar- und Ernährungswissenschaftliche Fakultät,2021,compellingly,0.0
2008-09-18 06:23:02+00:00,0809.3071v1,1680,Agrar- und Ernährungswissenschaftliche Fakultät,2008,compellingly,0.0
2008-09-18 06:23:02+00:00,0809.3071v1,1680,Mathematisch-Naturwissenschaftliche Fakultät,2008,compellingly,0.0
2019-06-03 10:45:08+00:00,1906.00695v4,15712,Agrar- und Ernährungswissenschaftliche Fakultät,2019,compellingly,0.0
2020-07-25 13:23:37+00:00,2007.12927v4,14987,Agrar- und Ernährungswissenschaftliche Fakultät,2020,compellingly,0.0
2021-11-23 10:18:41+00:00,2111.11763v1,8027,Agrar- und Ernährungswissenschaftliche Fakultät,2021,compellingly,0.0
2021-03-01 17:08:35+00:00,2103.01133v3,34671,Agrar- und Ernährungswissenschaftliche Fakultät,2021,compellingly,0.0
2022-08-19 13:39:23+00:00,2208.09338v1,15114,Technische Fakultät,2022,compellingly,0.0
2022-08-19 13:39:23+00:00,2208.09338v1,15114,Agrar- und Ernährungswissenschaftliche Fakultät,2022,compellingly,0.0
2023-03-16 10:56:24+00:00,2303.09222v1,3828,Agrar- und Ernährungswissenschaftliche Fakultät,2023,compellingly,0.0
2011-05-13 11:07:56+00:00,1105.2687v1,3642,Mathematisch-Naturwissenschaftliche Fakultät,2011,compellingly,0.0
2011-12-06 12:29:08+00:00,1112.1252v1,10461,Mathematisch-Naturwissenschaftliche Fakultät,2011,compellingly,0.0
2021-02-24 08:40:53+00:00,2102.12126v1,10352,Mathematisch-Naturwissenschaftliche Fakultät,2021,compellingly,0.0
2011-05-13 11:23:12+00:00,1105.2691v1,2823,Mathematisch-Naturwissenschaftliche Fakultät,2011,compellingly,0.0
2013-05-30 11:09:19+00:00,1305.7063v1,3546,Mathematisch-Naturwissenschaftliche Fakultät,2013,compellingly,0.0
2014-05-20 15:30:21+00:00,1405.5123v1,1320,Mathematisch-Naturwissenschaftliche Fakultät,2014,compellingly,0.0
2011-05-31 12:55:26+00:00,1105.6260v1,7048,Mathematisch-Naturwissenschaftliche Fakultät,2011,compellingly,0.0
2013-11-29 12:38:51+00:00,1311.7545v3,11082,Mathematisch-Naturwissenschaftliche Fakultät,2013,compellingly,0.0
2013-06-06 15:13:00+00:00,1306.1431v1,9681,Mathematisch-Naturwissenschaftliche Fakultät,2013,compellingly,0.0
2023-06-21 12:06:11+00:00,2307.00011v1,12382,Mathematisch-Naturwissenschaftliche Fakultät,2023,compellingly,0.0
2023-06-21 12:06:11+00:00,2307.00011v1,12382,Technische Fakultät,2023,compellingly,0.0
2016-02-12 16:58:43+00:00,1602.04119v1,10555,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2015-03-16 21:38:46+00:00,1503.04865v1,6221,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2017-03-07 16:42:19+00:00,1703.02464v1,7334,Mathematisch-Naturwissenschaftliche Fakultät,2017,compellingly,0.0
2013-03-07 14:34:35+00:00,1303.1702v2,10914,Mathematisch-Naturwissenschaftliche Fakultät,2013,compellingly,0.0
2024-06-26 06:51:43+00:00,2406.18109v1,12717,Mathematisch-Naturwissenschaftliche Fakultät,2024,compellingly,0.0
2024-06-26 06:57:26+00:00,2406.18111v1,10999,Mathematisch-Naturwissenschaftliche Fakultät,2024,compellingly,0.0
2010-06-30 19:17:26+00:00,1006.5953v2,10729,Mathematisch-Naturwissenschaftliche Fakultät,2010,compellingly,0.0
2024-04-22 15:55:07+00:00,2404.14297v1,6569,Mathematisch-Naturwissenschaftliche Fakultät,2024,compellingly,0.0
2012-03-01 13:55:09+00:00,1203.0184v3,3253,Mathematisch-Naturwissenschaftliche Fakultät,2012,compellingly,0.0
2014-06-04 12:58:54+00:00,1406.1030v1,6477,Mathematisch-Naturwissenschaftliche Fakultät,2014,compellingly,0.0
2020-02-18 14:31:52+00:00,2002.07581v1,5580,Mathematisch-Naturwissenschaftliche Fakultät,2020,compellingly,0.0
2018-04-04 13:41:43+00:00,1804.01403v2,5808,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2020-11-15 20:25:55+00:00,2011.07623v2,3893,Mathematisch-Naturwissenschaftliche Fakultät,2020,compellingly,0.0
2019-01-24 03:28:36+00:00,1901.08214v1,5177,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2019-06-23 03:31:05+00:00,1906.09545v1,4722,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2022-02-17 18:43:02+00:00,2202.08820v1,3754,Mathematisch-Naturwissenschaftliche Fakultät,2022,compellingly,0.0
2024-02-13 09:48:57+00:00,2402.08330v1,7049,Mathematisch-Naturwissenschaftliche Fakultät,2024,compellingly,0.0
2007-08-28 16:10:38+00:00,0708.3769v1,3036,Mathematisch-Naturwissenschaftliche Fakultät,2007,compellingly,0.0
2010-07-01 07:58:39+00:00,1007.0095v2,3134,Mathematisch-Naturwissenschaftliche Fakultät,2010,compellingly,0.0
2013-03-06 15:39:38+00:00,1303.1357v1,2660,Mathematisch-Naturwissenschaftliche Fakultät,2013,compellingly,0.0
2009-03-30 11:21:26+00:00,0903.5186v1,3632,Mathematisch-Naturwissenschaftliche Fakultät,2009,compellingly,0.0
2009-10-07 16:51:10+00:00,0910.1281v1,4532,Mathematisch-Naturwissenschaftliche Fakultät,2009,compellingly,0.0
2018-07-24 13:15:36+00:00,1807.09082v1,6381,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2012-08-14 06:43:30+00:00,1208.2791v1,6840,Mathematisch-Naturwissenschaftliche Fakultät,2012,compellingly,0.0
2017-04-27 08:06:05+00:00,1704.08466v1,4391,Mathematisch-Naturwissenschaftliche Fakultät,2017,compellingly,0.0
2018-09-08 12:22:18+00:00,1809.02793v1,4023,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2008-04-18 08:16:30+00:00,0804.2967v2,3626,Mathematisch-Naturwissenschaftliche Fakultät,2008,compellingly,0.0
2019-05-21 12:58:02+00:00,1905.08591v1,3420,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2019-05-21 12:58:02+00:00,1905.08591v1,3420,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2021-10-18 09:15:20+00:00,2110.09120v1,7395,Mathematisch-Naturwissenschaftliche Fakultät,2021,compellingly,0.0
2015-06-15 14:44:53+00:00,1506.04618v2,5998,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2019-10-18 07:25:03+00:00,1910.08289v2,7836,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2023-03-06 17:42:43+00:00,2303.03317v1,8459,Mathematisch-Naturwissenschaftliche Fakultät,2023,compellingly,0.0
2015-12-14 21:53:27+00:00,1512.04576v1,4275,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2019-05-03 07:24:54+00:00,1905.01052v1,5945,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2016-02-01 14:05:10+00:00,1602.00533v1,5426,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2016-02-10 16:49:32+00:00,1602.03440v1,7678,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2017-10-30 09:54:48+00:00,1710.10834v1,10818,Mathematisch-Naturwissenschaftliche Fakultät,2017,compellingly,0.0
2020-02-13 17:24:25+00:00,2002.09454v1,6855,Mathematisch-Naturwissenschaftliche Fakultät,2020,compellingly,0.0
2016-12-28 16:30:30+00:00,1612.08922v1,2646,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2022-01-24 11:53:35+00:00,2201.09619v1,13167,Mathematisch-Naturwissenschaftliche Fakultät,2022,compellingly,0.0
2016-11-10 12:55:48+00:00,1611.03289v1,7678,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2020-10-02 08:47:20+00:00,2010.00864v1,10296,Mathematisch-Naturwissenschaftliche Fakultät,2020,compellingly,0.0
2012-06-07 15:17:48+00:00,1206.1520v1,10431,Mathematisch-Naturwissenschaftliche Fakultät,2012,compellingly,0.0
2018-05-02 17:23:53+00:00,1805.00916v1,13501,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2018-04-25 14:09:39+00:00,1804.09579v2,8636,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2018-03-14 15:50:47+00:00,1803.05370v3,33576,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2018-02-13 16:40:12+00:00,1802.04722v1,11604,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2022-01-24 12:04:12+00:00,2201.09623v1,9481,Mathematisch-Naturwissenschaftliche Fakultät,2022,compellingly,0.0
2019-01-07 13:10:33+00:00,1901.01787v1,11664,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2019-12-21 15:32:52+00:00,1912.10279v1,10472,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2014-06-02 08:46:48+00:00,1406.0293v1,10175,Mathematisch-Naturwissenschaftliche Fakultät,2014,compellingly,0.0
2016-01-04 13:13:58+00:00,1601.00491v1,9496,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2020-06-03 13:13:02+00:00,2006.02253v1,20858,Mathematisch-Naturwissenschaftliche Fakultät,2020,compellingly,0.0
2017-07-03 12:07:41+00:00,1707.00498v1,16644,Mathematisch-Naturwissenschaftliche Fakultät,2017,compellingly,0.0
2019-09-25 17:25:53+00:00,1909.11632v1,16769,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2011-09-13 21:06:58+00:00,1109.2929v1,6198,Mathematisch-Naturwissenschaftliche Fakultät,2011,compellingly,0.0
2015-07-13 14:29:17+00:00,1507.03473v2,7972,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2015-03-23 13:23:56+00:00,1503.06631v1,5205,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2019-02-18 14:58:42+00:00,1902.06602v2,14413,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2020-07-29 09:43:06+00:00,2007.14711v1,8058,Mathematisch-Naturwissenschaftliche Fakultät,2020,compellingly,0.0
2017-12-19 12:34:20+00:00,1712.07301v1,13635,Mathematisch-Naturwissenschaftliche Fakultät,2017,compellingly,0.0
2018-03-01 15:43:41+00:00,1803.00461v4,10938,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2013-06-17 09:51:35+00:00,1306.3789v1,3643,Mathematisch-Naturwissenschaftliche Fakultät,2013,compellingly,0.0
2024-02-07 19:29:34+00:00,2402.08689v1,2408,Mathematisch-Naturwissenschaftliche Fakultät,2024,compellingly,0.0
2019-01-04 11:47:43+00:00,1901.01065v1,9678,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2015-06-11 10:00:20+00:00,1506.03605v1,4144,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2016-12-23 16:48:03+00:00,1612.08033v1,3843,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2021-03-09 15:51:57+00:00,2103.05507v1,6781,Mathematisch-Naturwissenschaftliche Fakultät,2021,compellingly,0.0
2023-01-09 15:24:04+00:00,2301.03425v1,4218,Mathematisch-Naturwissenschaftliche Fakultät,2023,compellingly,0.0
2023-12-22 20:01:14+00:00,2312.15034v2,10743,Mathematisch-Naturwissenschaftliche Fakultät,2023,compellingly,0.0
2012-03-09 09:03:30+00:00,1203.2019v1,5569,Mathematisch-Naturwissenschaftliche Fakultät,2012,compellingly,0.0
2023-05-30 11:43:03+00:00,2305.18956v1,12666,Mathematisch-Naturwissenschaftliche Fakultät,2023,compellingly,0.0
2013-10-01 13:25:54+00:00,1310.0283v1,21800,Mathematisch-Naturwissenschaftliche Fakultät,2013,compellingly,0.0
2024-02-07 19:43:35+00:00,2402.05214v1,17767,Mathematisch-Naturwissenschaftliche Fakultät,2024,compellingly,0.0
2013-04-16 15:05:25+00:00,1304.4483v1,4035,Mathematisch-Naturwissenschaftliche Fakultät,2013,compellingly,0.0
2017-06-01 14:16:20+00:00,1706.00315v1,10900,Mathematisch-Naturwissenschaftliche Fakultät,2017,compellingly,0.0
2019-09-25 13:41:07+00:00,1909.11489v2,5131,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2016-11-17 14:24:38+00:00,1611.05695v1,6844,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2017-09-07 12:16:25+00:00,1709.02199v1,6696,Mathematisch-Naturwissenschaftliche Fakultät,2017,compellingly,0.0
2015-08-05 16:20:04+00:00,1508.01120v1,7966,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2015-04-15 11:13:36+00:00,1504.03859v1,11185,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2019-10-02 18:21:43+00:00,1910.01152v1,4970,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2020-04-07 09:47:18+00:00,2004.03229v1,6581,Mathematisch-Naturwissenschaftliche Fakultät,2020,compellingly,0.0
2014-02-28 16:16:34+00:00,1402.7300v2,12653,Mathematisch-Naturwissenschaftliche Fakultät,2014,compellingly,0.0
2014-09-29 11:34:45+00:00,1409.8079v3,10733,Mathematisch-Naturwissenschaftliche Fakultät,2014,compellingly,0.0
2017-08-13 16:59:17+00:00,1708.03934v1,12392,Mathematisch-Naturwissenschaftliche Fakultät,2017,compellingly,0.0
2012-07-24 13:29:41+00:00,1207.5693v3,11054,Mathematisch-Naturwissenschaftliche Fakultät,2012,compellingly,0.0
2021-12-22 15:52:51+00:00,2112.11981v1,9597,Mathematisch-Naturwissenschaftliche Fakultät,2021,compellingly,0.0
2013-11-21 11:33:58+00:00,1311.5371v1,8561,Mathematisch-Naturwissenschaftliche Fakultät,2013,compellingly,0.0
2017-02-23 09:54:46+00:00,1702.07152v1,5143,Mathematisch-Naturwissenschaftliche Fakultät,2017,compellingly,0.0
2018-01-16 14:41:22+00:00,1801.05267v1,4336,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2021-01-04 09:19:38+00:00,2101.00842v2,15302,Mathematisch-Naturwissenschaftliche Fakultät,2021,compellingly,0.0
2021-10-13 11:15:11+00:00,2110.06644v1,9001,Mathematisch-Naturwissenschaftliche Fakultät,2021,compellingly,0.0
2009-03-17 14:01:44+00:00,0903.2968v1,4049,Mathematisch-Naturwissenschaftliche Fakultät,2009,compellingly,0.0
2013-09-25 07:39:05+00:00,1309.6416v1,3626,Mathematisch-Naturwissenschaftliche Fakultät,2013,compellingly,0.0
2016-07-27 13:14:47+00:00,1607.08076v2,5153,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2017-03-23 13:57:06+00:00,1703.08074v1,5535,Mathematisch-Naturwissenschaftliche Fakultät,2017,compellingly,0.0
2016-11-08 19:10:35+00:00,1611.02658v1,8987,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2012-05-23 14:52:50+00:00,1205.5191v2,24040,Mathematisch-Naturwissenschaftliche Fakultät,2012,compellingly,0.0
2018-01-17 18:17:54+00:00,1801.05783v1,66227,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2015-07-15 07:44:51+00:00,1507.04107v2,12216,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2015-08-13 14:11:49+00:00,1508.03221v1,6662,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2022-02-21 09:16:09+00:00,2202.10061v1,22098,Mathematisch-Naturwissenschaftliche Fakultät,2022,compellingly,0.0
2022-11-17 16:04:37+00:00,2211.09615v2,10818,Mathematisch-Naturwissenschaftliche Fakultät,2022,compellingly,0.0
2023-12-22 19:52:57+00:00,2312.15030v2,30587,Mathematisch-Naturwissenschaftliche Fakultät,2023,compellingly,0.0
2009-11-23 09:50:15+00:00,0911.4348v1,6418,Mathematisch-Naturwissenschaftliche Fakultät,2009,compellingly,0.0
2012-01-09 08:40:29+00:00,1201.1711v1,4343,Mathematisch-Naturwissenschaftliche Fakultät,2012,compellingly,0.0
2019-02-17 16:03:39+00:00,1902.06741v1,9887,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2020-09-19 07:13:21+00:00,2009.09180v1,6649,Mathematisch-Naturwissenschaftliche Fakultät,2020,compellingly,0.0
2014-02-28 10:05:10+00:00,1402.7182v2,20347,Mathematisch-Naturwissenschaftliche Fakultät,2014,compellingly,0.0
2012-01-09 09:25:24+00:00,1201.1714v2,13238,Mathematisch-Naturwissenschaftliche Fakultät,2012,compellingly,0.0
2021-10-25 05:58:12+00:00,2110.12657v1,9345,Mathematisch-Naturwissenschaftliche Fakultät,2021,compellingly,0.0
2016-02-22 20:30:21+00:00,1602.06928v2,10905,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2014-07-07 09:55:42+00:00,1407.1645v1,6037,Mathematisch-Naturwissenschaftliche Fakultät,2014,compellingly,0.0
2016-08-16 14:03:44+00:00,1608.04601v2,11139,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2011-10-11 18:57:44+00:00,1110.2465v1,2470,Mathematisch-Naturwissenschaftliche Fakultät,2011,compellingly,0.0
2011-10-15 21:30:03+00:00,1110.3440v1,5128,Mathematisch-Naturwissenschaftliche Fakultät,2011,compellingly,0.0
2020-07-30 14:10:06+00:00,2007.15471v1,13722,Mathematisch-Naturwissenschaftliche Fakultät,2020,compellingly,0.0
2020-08-11 09:47:24+00:00,2008.04605v1,9123,Mathematisch-Naturwissenschaftliche Fakultät,2020,compellingly,0.0
2022-03-23 09:12:02+00:00,2203.12288v1,8298,Mathematisch-Naturwissenschaftliche Fakultät,2022,compellingly,0.0
2023-04-21 08:27:40+00:00,2304.10807v1,10285,Mathematisch-Naturwissenschaftliche Fakultät,2023,compellingly,0.0
2022-04-18 10:59:58+00:00,2204.08250v2,14127,Mathematisch-Naturwissenschaftliche Fakultät,2022,compellingly,0.0
2019-07-19 11:52:54+00:00,1907.08473v1,10123,Mathematisch-Naturwissenschaftliche Fakultät,2019,compellingly,0.0
2021-04-06 10:19:56+00:00,2104.02405v1,17890,Mathematisch-Naturwissenschaftliche Fakultät,2021,compellingly,0.0
2023-03-08 13:41:58+00:00,2303.04576v1,13881,Mathematisch-Naturwissenschaftliche Fakultät,2023,compellingly,0.0
2018-12-26 07:29:53+00:00,1812.10253v1,7240,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2022-12-16 07:55:35+00:00,2212.08326v2,44270,Mathematisch-Naturwissenschaftliche Fakultät,2022,compellingly,0.0
2024-05-17 08:42:36+00:00,2405.10627v1,88966,Mathematisch-Naturwissenschaftliche Fakultät,2024,compellingly,0.0
2012-06-14 17:15:46+00:00,1206.3185v1,3466,Mathematisch-Naturwissenschaftliche Fakultät,2012,compellingly,0.0
2016-07-21 15:35:21+00:00,1607.06365v1,5969,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2009-09-18 18:16:13+00:00,0909.3496v1,4700,Mathematisch-Naturwissenschaftliche Fakultät,2009,compellingly,0.0
2008-04-18 09:10:12+00:00,0804.2979v1,12678,Mathematisch-Naturwissenschaftliche Fakultät,2008,compellingly,0.0
2015-03-17 15:46:33+00:00,1503.05099v1,21810,Mathematisch-Naturwissenschaftliche Fakultät,2015,compellingly,0.0
2018-03-06 08:13:33+00:00,1803.02055v1,9071,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2007-11-23 15:03:01+00:00,0711.3734v2,10545,Mathematisch-Naturwissenschaftliche Fakultät,2007,compellingly,0.0
2016-04-18 20:04:48+00:00,1604.05333v1,11927,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
2008-12-31 16:16:01+00:00,0901.0106v1,6395,Mathematisch-Naturwissenschaftliche Fakultät,2008,compellingly,0.0
2018-02-19 21:49:59+00:00,1802.06873v2,16896,Mathematisch-Naturwissenschaftliche Fakultät,2018,compellingly,0.0
2007-11-29 16:15:11+00:00,0711.4760v1,1670,Mathematisch-Naturwissenschaftliche Fakultät,2007,compellingly,0.0
2016-10-20 09:14:09+00:00,1610.07879v3,9328,Mathematisch-Naturwissenschaftliche Fakultät,2016,compellingly,0.0
